numero,numeroCamara,titulo,estado,origen,acumulados,legislatura,url,fechaDePresentacion,autores,ponentesPrimerDebate
029/22PAL,,"POR MEDIO DEL CUAL SE MODIFICA EL NUMERAL 13 DEL ARTÍCULO 305 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES. ","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/29-por-medio-del-cual-se-modifica-el-numeral-13-del-articulo-305-de-la-constitucion-politica-de-colombia-y-se-dictan-otras-disposiciones,2022-09-20,"[""Honorables Senadores ANTONIO JOSÉ CORREA JIMÉNEZ"",""BERNER LEÓN ZAMBRANO ERASO"",""JUAN FELIPE LEMOS URIBE"",""HONORIO MIGUEL HENRÍQUEZ PINEDO"",""JOHN MOISES BESAILE FAYAD"",""HUMBERTO DE LA CALLE LOMBANA"",""y los Honorables Representantes DIEGO FERNANDO CAICEDO NAVAS"",""ALEXANDER GUARIN SILVA"",""MILENE JARAVA DÍAZ"",""JUAN LORETO GÓMEZ"",""SARAY ELENA ROBAYO BECHARA y otras firmas ilegibles.""]","[""H.S. ALFREDO DELUQUE ZULETA""]"
027/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 108, 109 Y 176 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/27-por-medio-del-cual-se-modifican-los-articulos-108-109-y-176-de-la-constitucion-politica-de-colombia,2022-09-14,"[""Honorables Senadores ANA PAOLA AGUDELO GARCÍA"",""MANUEL VIRGUEZ PIRAQUIVE"",""CARLOS EDUARDO GUEVARA VILLABÓN"",""MARTHA PERALTA EPIEYÚ"",""BERENICE BEDOYA PÉREZ"",""LORENA RIOS CUELLAR"",""RODOLFO HERNÁNDEZ"",""POLIVIO LEANDRO ROSALES."",""Honorables Representantes IRMA LUZ HERRERA RODRÍGUEZ"",""WILDER ESCOBAR ORTIZ y otras firmas ilegibles.""]","[""H.S. ARIEL AVILA MARTINEZ""]"
021/22PAL,267/18,"POR MEDIO DEL CUAL SE ESTABLECE EL SERVICIO PÚBLICO AD HONOREM DE LOS MIEMBROS DEL CONGRESO DE LA REPÚBLICA, SE MODIFICAN LOS ARTÍCULOS 150, 180, 187 DE LA CONSTITUCIÓN POLÍTICA Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/21-por-medio-del-cual-se-establece-el-servicio-publico-ad-honorem-de-los-miembros-del-congreso-de-la-republica-se-modifican-los-articulos-150-180-187-de-la-constitucion-politica-y-se-dictan-otras-disposiciones,2022-08-23,"[""H.S: MAURICIO  GOMEZ AMIN"",""PALOMA VALENCIA LASERNA"",""PAOLA HOLGUIN MORENO"",""CARLOS ABRAHAM JIMENEZ LOPEZ"",""ESTEBAN QUINTERO CARDONA"",""DAVID LUNA SANCHEZ"",""JUAN FELIPE LEMUS URIBE"",""JAIME ENRIQUE DURAN BARRERAS"",""MIGUEL URIBE TURBAY"",""ENRIQUE CABRALES BAQUERO"",""MIGUEL ANGEL PINTO HERNANDEZ"",""ANTONIO ZABARAIN GUEVARA"",""SIGUEN FIRMAS ILEGIBLES.""]","[""H.S. ALEJANDRO CHACON CAMARGO.""]"
025/22PAL,044/18,"POR EL CUAL SE OTORGA LA CATEGORÍA DE DISTRITO ESPECIAL LOGÍSTICO Y DE SERVICIOS A LA CIUDAD DE PEREIRA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/25-por-el-cual-se-otorga-la-categoria-de-distrito-especial-logistico-y-de-servicios-a-la-ciudad-de-pereira,2022-09-07,"[""Honorables Senadores JUAN PABLO GALLO"",""ANTONIO ZABARAÍN GUEVARA"",""JOSÉ ALFREDO GNECCO"",""JUAN CARLOS GARCÉS"",""KARINA ESPINOSA OLIVER"",""ALEJANDO VEGA PÉREZ"",""CLAUDIA PÉREZ GIRALDO"",""MARCOS DANIEL PINEDA"",""MAURICIO GÓMEZ AMÍN"",""NADIA BLEL SCAFF"",""CARLOS MEISEL VERGARA"",""GUIDO ECHEVERRY PIEDRAHITA  y otras firmas ilegibles.""]","[""H.S. FABIO AMIN SALEME""]"
030/22PAL,072/18,"POR MEDIO DEL CUAL SE APRUEBA EL VOTO DE LA FUERZA PÚBLICA Y SE MODIFICA EL ARTÍCULO 219, EN SU INCISO 2° DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA","ARCHIVADO,","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/30-por-medio-del-cual-se-aprueba-el-voto-de-la-fuerza-publica-y-se-modifica-el-articulo-219-en-su-inciso-2-de-la-constitucion-politica-de-colombia,2022-09-22,"[""Honorables Senadores GERMÁN BLANCO ÁLVAREZ"",""JOSE VICENTE CARREÑO CASTRO"",""OSCAR BARRETO QUIROGA"",""ALEJANDRO CARLOS CHACÓN CAMARGO"",""JUAN CARLOS GARCÍA GÓMEZ"",""Honorables Representantes LUIS EDUARDO DÍAZ MATEUS"",""ARMANDO ZABARAIN D’ARCE"",""JUAN CARLOS WILLS OSPINA"",""RUTH AMELIA CAYCEDO ROSERO"",""ASTRID SÁNCHEZ MONTES DE OCA"",""DELCY ESPERANZA ISAZA  BUENAVENTURA.""]",[]
024/22PAL,,"POR EL CUAL SE MODIFICA LA CONSTITUCION POLÍTICA Y SE ESTABLECE EL MECANISMO DE ELECCIÓN DEL PROCURADOR GENERAL DE LA NACIÓN, EL DEFENSOR DEL PUEBLO, EL CONTRALOR GENERAL DE LA REPÚBLICA Y LOS CONTRALORES DEPARTAMENTALES, DISTRITALES Y MUNICIPALES EN CUMPLIMIENTO DEL PRINCIPIO DEL MÉRITO”,","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/24-por-el-cual-se-modifica-la-constitucion-politica-y-se-establece-el-mecanismo-de-eleccion-del-procurador-general-de-la-nacion-el-defensor-del-pueblo-el-contralor-general-de-la-republica-y-los-contralores-departamentales-distritales-y-municipales-en-cumplimiento-del-principio-del-merito,2022-09-07,"[""Honorables Senadores GUSTAVO BOLÍVAR MORENO"",""ALEXANDER LÓPEZ MAYA"",""SANDRA RAMÍREZ LOBO"",""ROBERT DAZA"",""IMELDA DAZA COTES"",""PABLO CATATUMBO TORRES VICTORIA"",""OMAR DE JESÚS RESTREPO CORREA"",""ARIEL AVILA MARTÍNEZ"",""GLORIA FLÓREZ SCHNEIDER"",""y los Honorables Representantes SUSANA GÓMEZ CASTAÑO"",""ALIRIO URIBE MUÑÓZ"",""PEDRO SUÁREZ VACCA""]","[""H.S. ALEXANDER LOPEZ MAYA""]"
028/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 138, 183 Y 187 DE LA CONSTITUCIÓN POLÍTICA, Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/28-por-medio-del-cual-se-modifican-los-articulos-138-183-y-187-de-la-constitucion-politica-y-se-dictan-otras-disposiciones,2022-09-14,"[""Honorables Senadores IVÁN CEPEDA CASTRO"",""GUSTAVO BOLIVAR MORENO"",""PALOMA VALENCIA LASERNA"",""ROY BARRERAS MONTEALEGRE"",""AIDA AVELLA ESQUIVEL"",""ARIEL ÁVILA MARTÍNEZ"",""JOSÉ DAVID NAME"",""JAEL QUIROGA CARRILLO"",""AIDA QUILCUÉ VIVAS"",""JONTHAN PULIDO HERNÁNDEZ"",""CLARA LÓPEZ OBREGÓN"",""POLIVIO LEANDRO ROSALES."",""Honorables Representantes CATHERINE JUVINAO"",""HERNÁN CADAVID MÁRQUEZ"",""MARELEN CASTILLO TORRES"",""PEDRO SUÁREZ VACCA"",""ALIRIO URIBE MUÑÓZ"",""ERIKA SÁNCHEZ PINTO"",""DAVID RACERO MAYORCA"",""JUAN CARLOS LOZADA VARGAS y otras firmas ilegibles.""]","[""H.S: Paloma Valencia Laserna""]"
023/22PAL,,"POR EL CUAL SE MODIFICAN ALGUNOS ARTICULOS DE LA CONSTITUCION POLITICA, SE ADOPTA UNA REFORMA POLITICA Y SE CREA EL SISTEMA MIXTO ELECTORAL PARA CAMARA DE REPRESENTANTES, ASAMBLEAS DEPARTAMENTALES Y CONCEJOS MUNICIPALES Y SE DICTAN OTRAS DISPOSICIONES"".","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/23-por-el-cual-se-modifican-algunos-articulos-de-la-constitucion-politica-se-adopta-una-reforma-politica-y-se-crea-el-sistema-mixto-electoral-para-camara-de-representantes-asambleas-departamentales-y-concejos-municipales-y-se-dictan-otras-disposiciones,2018-09-26,"[""H.S: ANGELICA LOZANO CORREA."",""H.S: HUMBERTO DE LA CALLE LOMBANA."",""H.S: ARIEL AVILA."",""H.S: JAIRO CASTELLANOS."",""H.S: JONATHAN PULIDO HERNANDEZ."",""H.R: KATHERINE MIRANDA."",""H.R: WILDER IBERSON ESCOBAR ORTIZ."",""H.R: JUAN CARLOS LOZADA VARGAS."",""H.R: JULIA MIRANDA LONDOÑO."",""H.R: CATHERINE JUVINAO CLAVIJO."",""H.R: ELKIN RODOLFO OSPINA OSPINA."",""H.R: OLGA LUCIA VELASQUEZ.""]","[""H.S. ARIEL AVILA MARTINEZ""]"
022/22PAL,293/22,"POR EL CUAL SE PROMUEVE LA PARTICIPACIÓN POLÍTICA DE PERSONAS CON DISCAPACIDAD A TRAVÉS DE LA CREAcIÓN DE LA CIRCUNSCRIPCION ESPECIAL DE PERSONAS CON DISCAPACIDAD EN LA CÁMARA DE REPRESENTANTES","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/22-por-el-cual-se-promueve-la-participacion-politica-de-personas-con-discapacidad-a-traves-de-la-creacion-de-la-circunscripcion-especial-de-personas-con-discapacidad-en-la-camara-de-representantes,2022-08-30,"[""Honorables Senadores LAURA ESTER FORTCH SÁNCHEZ"",""ALEJANDRO CARLOS CHACÓN CAMARG0"",""EFRAIN JOSË CEPEDA SARABIA"",""SOLEDAD TAMAYO TAMAYO"",""JOHN JAIRO ROLDAN AVENDAÑO"",""LORENA RIOS CUELLAR."",""Honorables Representantes DOLCEY OSCAR TORRES ROMERO"",""CLAUDIA PEREZ GONZÁLEZ"",""SILVIO CARRASQUILLA"",""ELIZABETH JAY-PANG DÍAZ"",""DOLCEY OSCAR TORRES ROMERO.""]","[""H.S. ALEJANDRO CARLOS CHACON CAMARGO""]"
016/22PAL,243/22,"POR MEDIO DEL CUAL SE MODIFICA EL ARTICULO 262 DE LA CONSTITUCION POLITICA DE COLOMBIA","RETIRADO POR EL AUTOR,  Conciliado 15 de diciembre de 2022 Senado ( enviado presidencia 22 de diciembre de 2022)","SENADO DE LA REPUBLICA","[""006/22PAL"",""018/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/16-por-medio-del-cual-se-modifica-el-articulo-262-de-la-constitucion-politica-de-colombia,2022-08-08,"[""H.S: MARIA JOSE PIZARRO RODRIGUEZ"",""SANDRA YANETH JAIMES CRUZ"",""CLARA EUGENIA LOPEZ OBREGON"",""CESAR AUGUSTO PACHON ACHURY"",""JAHEL QUIROGA CARRILLO"",""GLORIA INES FLOREZ SCHNEIDER"",""EMERALDA HERNANDEZ"",""AIDA MARINA QUINCUE VIVAS"",""ROBERT DAZA GUEVARA"",""ISABEL CRISTINA ZULETA."",""H.R: GABRIEL BECERRA YAÑEZ"",""MARIA FERNANDA CARRASCAL ROJAS"",""ETNA TAMARA ARGOTE CALDERON"",""PEDRO JOSE SUAREZ VACCA"",""SANTIAGO OSORIO MARIN"",""DAVID ALEJANDRO TORO RAMIREZ"",""LEIDER ALEXANDRA VASQUEZ OCHOA"",""JORGE ANDRES CANCIMANCE LOPEZ"",""INGRID JOHANA AGUIRRE JUVINAO"",""GABRIEL ERNESTO PARRADO DURAN"",""EDUARD SARMIENTO HIDALGO"",""LEYLA M RINCON"",""MARIA DEL MAR PIZARRO"",""JONN JAIRO GONZALEZ.""]","[""Roy Barreras Montealegre (Coordinador)"",""Fabio Amin Saleme"",""Juan Carlos"",""Garcia Gomez"",""Alfredo Deluque Zuleta"",""Julian Gallo Cubillos"",""Rodolfo Hernandez Suarez"",""Paloma"",""Valencia Laserna"",""Ariel Avila Martinez"",""Jorge Benedetti Martelo""]"
020/22PAL,,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 119, 141, 156, 174, 178, 267, 268, 271, 272 Y 273 DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA Y SE DICTAN OTRAS DISPOSICIONES”,","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA","[""208/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/20-por-medio-del-cual-se-modifican-los-articulos-119-141-156-174-178-267-268-271-272-y-273-de-la-constitucion-politica-de-colombia-y-se-dictan-otras-disposiciones,2022-08-18,"[""H.S: ROY BARRERAS MONTEALEGRE"",""IVÁN CEPEDA CASTRO"",""CLARA LÓPEZ OBREGÓN"",""MIGUEL ÁNGEL PINTO HERNANDEZ"",""GUSTAVO MORENO HURTADO"",""JAEL QUIROGA CARRILLO"",""PEDRO FLÓREZ PORRAS"",""ESMERALDA HERNÁNDEZ SILVA"",""ISABEL CRISTINA ZULETA"",""ARIEL ÁVILA"",""SANDRA JAIMES CRUZ"",""GUIDO ECHEVERRI PIEDRAHITA"",""y otras firmas ilegibles""]","[""ROY LEONARDO BARRERAS - FABIO AMIN SALEME""]"
015/22PAL,,"POR MEDIO DEL CUAL SE MODIFIICA LOS ARTICULOS 116, 120, 126, 156, 197, 237, 264, 265 Y 22 DE LA CONSTITUCION POLITICA, SE ADICIONA LOS ARTICULOS 245 A Y 245 B Y SE DICTAN OTRAS DISPOSICIONES","ARCHIVADO,","SENADO DE LA REPUBLICA","[""007/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/15-por-medio-del-cual-se-modifiica-los-articulos-116-120-126-156-197-237-264-265-y-22-de-la-constitucion-politica-se-adiciona-los-articulos-245-a-y-245-b-y-se-dictan-otras-disposiciones,2022-08-08,"[""H.S: HUMBERTO DE LA CALLE LOMBANA"",""ANGELICA LOZANO"",""JONATHAN PULIDO HERNANDEZ"",""ANA CAROLINA ESPITIA JEREZ"",""ANDREA PADILLA VILLARRAGA"",""ARIEL AVILA."",""H.R:DANIEL CARVALHO MEJIA"",""DUVALIER SANCHEZ ARANGO"",""CATHERINE JUVINAO CLAVIJO"",""CAROLINA GIRALDO BOTERO"",""ALEJANDRO GARCIA RIOS"",""JAIME RAUL SALAMANCA TORRES"",""CARLOS ARDILA ESPINOSA"",""JULIA MIRANDA LONDOÑO"",""JUNA DIEGO MUÑOZ CABRERA"",""JUAN CARLOS LOZADA VARGAS.""]","[""H.S. ARIEL AVILA MARTINEZ""]"
017/22PAL,267/18,"POR MEDIO DEL CUAL SE MODIFICAN LOS ARTÍCULOS 172 Y 177, DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA, REFERENTE A LA EDAD PARA SER CONGRESISTA.","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/17-por-medio-del-cual-se-modifican-los-articulos-172-y-177-de-la-constitucion-politica-de-colombia-referente-a-la-edad-para-ser-congresista,2022-08-09,"[""H.R: ANA PAOLA GARCÍA SOTO"",""JORGE ELIÉCER TAMAYO MARULANDA"",""ALEXANDER GUARIN SILVA"",""DIEGO CAICEDO"",""ÁLVARO HENRY MONEDERO RIVERA"",""ASTRID SÁNCHEZ MONTES DE OCA"",""TERESA ENRÍQUEZ ROSERO"",""ALVARO MAURICIO LONDOÑO LUGO"",""DELCY ESPERANZA ISAZA BUENAVENTURA"",""JULIO ROBERTO SALAZAR PERDOMO"",""RUTH AMELIA CAYCEDO ROSERO""]",[]
018/22PAL,243/22,"POR MEDIO DEL CUAL SE ADOPTA UNA REFORMA POLITICA","RETIRADO POR EL AUTOR,  Acumulado con el P.A.L  06 / 22, conicliado 15 de diciembre de 2022 Senado ( enviado presidencia 22 de diciembre de 2022)","SENADO DE LA REPUBLICA","[""006/22PAL"",""016/22PAL"",""026/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/18-por-medio-del-cual-se-adopta-una-reforma-politica,2022-08-11,"[""H.S: ROY BARRERAS"",""ESMERALDA HERNANDEZ"",""JAHEL QUIROGA"",""GLORIA FLOREZ"",""SANDRA JAIMES"",""ISABEL"",""CRISTINA ZULETA"",""Y OTRAS FIRMAS""]","[""H.S. ROY LEONARDO BARRERAS MONTEALEGRE"",""PALOMA VALENCIA LASERNA"",""FABIO AMIN SALEME"",""ARIEL AVILA MARTINEZ"",""ALFREDO DELUQUE ZULETA"",""JULIN GALLO CUBILLOS"",""RODOLFO HERNANDEZ SUAREZ"",""JUAN CARLOS GARCIA GOMEZ"",""JORGE BENEDETTI MARTELO.""]"
014/22PAL,298/22,"POR MEDIO DEL CUAL SE INCLUYE EL ARTÍCULO 11-A DENTRO DEL CAPÍTULO I DEL TÍTULO II DE LA CONSTITUCIÓN POLÍTICA DE COLOMBIA.","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/14-por-medio-del-cual-se-incluye-el-articulo-11-a-dentro-del-capitulo-i-del-titulo-ii-de-la-constitucion-politica-de-colombia,2022-08-04,"[""H.S: ANGÉLICA LOZANO CORREA"",""HUMBERTO DE LA CALLE LOMBANA"",""PALOMA VALENCIA LASERNA"",""INTI RAÚL ASPRILLA REYES"",""FABIÁN DÍAZ PLATA"",""IVÁN LEONIDAS NAME VASQUEZ"",""JONATHAN FERNEY PULIDO"",""ANA CAROLINA ESPITIA JEREZ"",""ANDREA PADILLA VILLARRAGA."",""H.R:  JULIA MIRANDA LONDOÑO"",""ELKIN RODOLFO OSPINA OSPINA"",""JENNIFER PEDRAZA"",""JUAN DIEGO MUÑOZ CABRERA"",""CAROLINA GIRALDO BOTERO"",""CATHERINE JUVINAO CLAVIJO"",""DUVALIER SÁNCHEZ ARANGO"",""CRISTIAN DANILO AVENDAÑO FINO"",""DANIEL CARVALHO MEJÍA"",""JAIME RAÚL SALAMANCA TORRES"",""SANTIAGO OSORIO MARIN"",""ALEJANDRO GARCÍA RIOS"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ.""]","[""JONATHAN PULIDO HERNANDEZ.""]"
012/22PAL,268/22,"POR MEDIO DEL CUAL SE ELIMINA EL SERVICIO MILITAR OBLIGATORIO EN TIEMPOS DE NORMALIDAD Y SE MODIFICA EL ARTÍCULO 216 DE LA CONSTITUCIÓN POLÍTICA”.","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/12-por-medio-del-cual-se-elimina-el-servicio-militar-obligatorio-en-tiempos-de-normalidad-y-se-modifica-el-articulo-216-de-la-constitucion-politica,2022-08-01,"[""H.S: HUMBERTO DE LA CALLE LOMBANA"",""FABIAN DÍAZ PLATA"",""IVÁN LEONIDAS NAME VASQUEZ"",""ANGELICA LOZANO CORREA."",""H.R: DANIEL CARVALHO MEJÍA"",""JUAN DIEGO MUÑOZ CABRERA"",""JENNIFER PEDRAZA SANDOVAL"",""SANTIAGO OSORIO MARIN"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""JAIME RAÚL SALAMANCA TORRES"",""CAROLINA GIRALDO BOTERO"",""JUAN CARLOS LOZADA VARGAS"",""KATHERINE MIRANDA"",""ALEJANDRO GARCÍA RÍOS"",""DUVALIER SÁNCHEZ ARANGO"",""OLGA LUCÍA VELÁSQUEZ"",""WILMER CASTELLANOS HERNANDEZ"",""CRISTIAN DANILO AVENDAÑO FINO""]","[""H.S. HUMERTO DE LA CALLE LOMBANA""]"
011/22PAL,260/22,"POR MEDIO DEL CUAL SE  MODIFICA EL ARTICULO 138 DE LA CONSTITUCION POLITICA DE COLOMBIA","ACTO LEGISLATIVO,  02 DEL 06 DE JULIO DE 2023","SENADO DE LA REPUBLICA","[""002/22PAL"",""003/22PAL""]",2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/11-por-medio-del-cual-se-modifica-el-articulo-138-de-la-constitucion-politica-de-colombia,2022-07-29,"[""H.R: MIGUEL URIBE TURBAY"",""PAOLA ANDREA HOLGUIN MORENO"",""ENRIQUE CABRALES BAQUERO"",""HONORIO MIGUEL ENRÍQUEZ PINEDO"",""ANDRÉS FELIPE GUERRA HOYOS"",""CIRO ALEJANDRO RAMÍREZ C."",""CARLOS MANUEL MEISEL VERGARA"",""YENNY ESPERANZA ROZO ZAMBRANO"",""JOSE VICENTE CARREÑO CASTRO"",""JOSUE ALIRIO BARRERA RODRIGUEZ"",""ESTEBAN QUINTERO CARDONA."",""H.R: JUAN ESPINAL"",""HERNÁN DARÍO CADAVID MÁRQUEZ"",""OLMES DE JESÚS ECHEVERRÍA DE LA ROSA JOSÉ JAIME USCÁTEGUI PASTRANA"",""CHRISTIAN M. GARCÉS ALJURE"",""EDWAR ALEXIS TRIANA RINCON"",""VLADIMIR OLAYA MANCIPE"",""ÓSCAR DARÍO PÉREZ PINEDA"",""ANDRÉS EDUARDO FORERO MOLINA"",""CARLOS EDWARD OSORIO AGUIAR"",""HUGO DANILO LOZANO"",""OSCAR VILLAMIZAR MENESES"",""JUAN FELIPE CORZO ÁLVAREZ""]","[""David Luna Sanchez (Coordinador)"",""Alejandro Chacon Camargo"",""Juan Carlos Garcia Gomez"",""Jonathan Pulido Hernandez"",""Maria Jose Pizarro Rodriguez"",""Julian Gallo Cubillos"",""Berner Zambrano Erazo"",""Paloma Valencia Laserna""]"
019/22PAL,254/22,"POR MEDIO DEL CUAL SE RECONOCE AL CAMPESINADO COMO SUJETO DE ESPECIAL PROTECCIÓN CONSTITUCIONAL Y SE INTEGRA EL BLOQUE DE CONSTITUCIONALIDAD EL TEXTO DE LA DECLARACIÓN DE LAS NACIONES UNIDAS SOBRE LOS DERECHOS DE LOS CAMPESINOS Y DE OTRAS PERSONAS QUE TRABAJAN EN LAS ZONAS RURALES”,","ACTO LEGISLATIVO,  01 DEL 05 DE JULIO DE 2023","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/19-por-medio-del-cual-se-reconoce-al-campesinado-como-sujeto-de-especial-proteccion-constitucional-y-se-integra-el-bloque-de-constitucionalidad-el-texto-de-la-declaracion-de-las-naciones-unidas-sobre-los-derechos-de-los-campesinos-y-de-otras-personas-que-trabajan-en-las-zonas-rurales,2022-08-17,"[""H.S ALFONSO PRADA GIL"",""con el acompañamiento de los Honorables Senadores ROY BARRERAS MONTEALEGRE"",""ROBERT DAZA"",""GUEVARA"",""ISABEL CRISTINA ZULETA"",""PABLO CATATUMBO TORRES"",""MARTHA PERALTA EPIEYU"",""AIDA AVELLA ESQUIVEL"",""JAHEL QUIROGA CARRILLO"",""CESAR AUGUSTO PACHÓN ACHURY"",""JULIAN GALLO CUBILLOS."",""H.R: DORINA HERNANDEZ PALOMINO"",""ALIRIO URIBE MUÑÓZ"",""AGMETH SCAF"",""PEDRO SUÁREZ VACCA"",""CRISTOBAL CAICEDO ANGULO"",""ANDRES CANCIMARCE LOPEZ y otras firmas ilegibles.""]","[""H.S ALEXANDER LOPEZ MAYA.""]"
013/22PAL,,"POR EL CUAL SE ADICIONAN UN INCISO AL ARTÍCULO 79, EL ARTÍCULO 89 A Y EL NUMERAL 10 DEL ARTÍCULO 95 A LA CONSTITUCIÓN POLÍTICA","ARCHIVADO,  ARCHIVADO CONFORME EL ARTICULO 375 DE LA CONSTITUCIÓN POLÍTICA.","SENADO DE LA REPUBLICA",[],2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-de-acto-legislativo/cuatrenio-2022-2026/2022-2023/article/13-por-el-cual-se-adicionan-un-inciso-al-articulo-79-el-articulo-89-a-y-el-numeral-10-del-articulo-95-a-la-constitucion-politica,2022-08-04,"[""H.S: ANDREA PADILLA VILLARRAGA"",""GUIDO ECHEVERRI PIEDRAHITA"",""ROY BARRERAS. MARÍA JOSÉ PIZARRO RODRÍGUEZ"",""FABIÁN DÍAZ PLATA"",""IVÁN LEONIDAS NAME VASQUEZ"",""ALEXANDER LÓPEZ MAYA"",""AIDA MARINA QUILCUÉ VIVAS"",""NADIA BLEL SCAFF"",""ISABEL CRISTINA ZULETA LÓPEZ."",""H.R: SANTIAGO OSORIO MARIN"",""JAIME RAÚL SALAMANCA TORRES"",""JUAN CAMILO LONDOÑO BARRERA"",""JUAN SEBASTIÁN GÓMEZ GONZÁLEZ"",""ALEJANDRO GARCÍA RIOS"",""CRISTIAN DANILO AVENDAÑO FINO"",""DUVALIER SÁNCHEZ ARANGO"",""KATHERINE MIRANDA"",""JUAN DIEGO MUÑOZ CABRERA""]","[""H.S. ALEXANDER LOPEZ MAYA.""]"
